time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T09:17:44.770Z,35.7126667,-117.5276667,12.19,2.74,ml,21,76,0.1175,0.23,ci,ci38460855,2019-07-06T09:21:41.715Z,"13km WSW of Searles Valley, CA",earthquake,0.44,1.04,0.183,25,automatic,ci,ci
2019-07-06T09:26:57.910Z,35.8928333,-117.7165,1.8,2.74,ml,25,38,0.09283,0.25,ci,ci38460943,2019-07-06T09:30:44.763Z,"18km ESE of Little Lake, CA",earthquake,0.34,0.62,0.172,18,automatic,ci,ci
2019-07-06T10:07:28.090Z,35.9303333,-117.7171667,0.53,2.74,ml,22,53,0.08376,0.3,ci,ci38461407,2019-07-06T10:11:24.283Z,"17km E of Little Lake, CA",earthquake,0.39,0.74,0.209,25,automatic,ci,ci
2019-07-06T10:07:57.630Z,35.8896667,-117.5975,-0.06,2.74,ml,16,68,0.04606,0.33,ci,ci38461415,2019-07-06T10:11:58.794Z,"22km NW of Searles Valley, CA",earthquake,0.69,31.61,0.161,5,automatic,ci,ci
2019-07-06T14:40:08.910Z,35.6718333,-117.5161667,6.74,2.74,ml,28,62,0.09583,0.18,ci,ci38464519,2019-07-06T21:05:41.776Z,"15km SW of Searles Valley, CA",earthquake,0.28,0.93,0.071,25,automatic,ci,ci
2019-07-06T18:28:53.500Z,35.7466667,-117.5445,0.79,2.74,ml,28,68,0.1733,0.18,ci,ci38466695,2019-07-06T21:29:38.857Z,"13km W of Searles Valley, CA",earthquake,0.27,0.56,0.162,26,automatic,ci,ci
2019-07-06T22:01:22.160Z,35.6203333,-117.4578333,2.4,2.74,ml,27,66,0.03395,0.15,ci,ci38468399,2019-07-06T22:50:09.126Z,"17km SSW of Searles Valley, CA",earthquake,0.24,0.41,0.13,25,automatic,ci,ci
2019-07-04T18:50:07.160Z,35.641,-117.5626667,8.95,2.73,ml,23,59,0.09828,0.18,ci,ci38443663,2019-07-06T04:59:31.694Z,"10km ENE of Ridgecrest, CA",earthquake,0.27,0.86,0.24,13,automatic,ci,ci
2019-07-06T07:20:42.340Z,35.7106667,-117.5118333,6.47,2.73,ml,16,122,0.1259,0.23,ci,ci38459479,2019-07-06T07:24:38.567Z,"12km WSW of Searles Valley, CA",earthquake,0.6,1.82,0.204,26,automatic,ci,ci
2019-07-06T08:42:46.950Z,35.6465,-117.4338333,8.38,2.73,ml,19,94,0.06418,0.14,ci,ci38460431,2019-07-06T20:23:08.895Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.66,0.151,29,automatic,ci,ci
2019-07-06T09:43:02.070Z,35.8251667,-117.6466667,7.88,2.73,ml,28,37,0.04104,0.22,ci,ci38461079,2019-07-06T18:00:47.598Z,"23km WNW of Searles Valley, CA",earthquake,0.32,0.92,0.159,25,automatic,ci,ci
2019-07-06T10:19:58.790Z,35.8813333,-117.6918333,2.73,2.73,ml,25,45,0.09109,0.16,ci,ci38461535,2019-07-07T00:49:10.363Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.37,0.144,26,reviewed,ci,ci
2019-07-06T12:13:28.170Z,35.9261665,-117.7058334,2.02,2.73,ml,32,47,0.08505,0.17,ci,ci38462935,2019-07-06T12:17:12.249Z,"18km E of Little Lake, CA",earthquake,0.23,0.37,0.411,14,automatic,ci,ci
2019-07-06T12:40:31.180Z,35.816,-117.641,6.53,2.73,ml,27,48,0.03535,0.14,ci,ci38463215,2019-07-06T12:50:55.010Z,"22km N of Ridgecrest, CA",earthquake,0.21,0.49,0.227,26,automatic,ci,ci
2019-07-06T13:54:51.720Z,35.8873333,-117.7213333,2.95,2.73,ml,24,52,0.0862,0.18,ci,ci38464031,2019-07-06T14:05:39.550Z,"18km ESE of Little Lake, CA",earthquake,0.3,1.4,0.167,25,automatic,ci,ci
2019-07-06T15:29:53.470Z,35.8636667,-117.6981667,7.36,2.73,ml,24,56,0.07722,0.2,ci,ci38465039,2019-07-06T15:33:38.846Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.24,0.184,26,automatic,ci,ci
2019-07-06T21:54:00.180Z,35.7051667,-117.5281667,9.97,2.73,ml,28,61,0.13,0.13,ci,ci38468343,2019-07-06T22:29:10.360Z,"13km WSW of Searles Valley, CA",earthquake,0.22,0.58,0.143,25,automatic,ci,ci
2019-07-05T03:01:13.270Z,35.744,-117.5648333,5.49,2.72,ml,27,57,0.1596,0.14,ci,ci38447055,2019-07-05T03:11:49.850Z,"15km W of Searles Valley, CA",earthquake,0.2,1.33,0.19,25,automatic,ci,ci
2019-07-05T11:51:50.810Z,35.6008333,-117.6038333,4.64,2.72,ml,31,41,0.1163,0.16,ci,ci38450631,2019-07-05T12:02:51.020Z,"7km ESE of Ridgecrest, CA",earthquake,0.24,0.84,0.309,23,automatic,ci,ci
2019-07-06T06:43:16.860Z,35.741,-117.5543333,2.29,2.72,ml,9,236,0.08243,0.23,ci,ci38459063,2019-07-06T18:57:30.178Z,"14km WSW of Searles Valley, CA",earthquake,0.88,0.7,0.171,29,reviewed,ci,ci
2019-07-06T07:59:47.780Z,35.6978333,-117.5131667,1.34,2.72,ml,25,62,0.1186,0.15,ci,ci38459927,2019-07-06T20:18:04.435Z,"12km SW of Searles Valley, CA",earthquake,0.22,0.51,0.194,26,automatic,ci,ci
2019-07-06T10:04:32.030Z,35.7395,-117.5715,2.26,2.72,ml,25,66,0.07896,0.16,ci,ci38461367,2019-07-07T00:50:06.635Z,"15km WSW of Searles Valley, CA",earthquake,0.24,0.82,0.133,25,reviewed,ci,ci
2019-07-06T10:10:20.740Z,35.9006667,-117.7275,3.15,2.72,ml,22,44,0.08788,0.2,ci,ci38461455,2019-07-06T20:46:56.776Z,"17km ESE of Little Lake, CA",earthquake,0.3,1.24,0.196,25,automatic,ci,ci
2019-07-06T10:32:43.530Z,35.7148333,-117.536,3.57,2.72,ml,24,59,0.1124,0.2,ci,ci38461671,2019-07-06T18:03:07.684Z,"13km WSW of Searles Valley, CA",earthquake,0.3,1.03,0.089,22,automatic,ci,ci
2019-07-06T11:40:52.660Z,35.8751667,-117.704,2.13,2.72,ml,26,49,0.08285,0.21,ci,ci38462487,2019-07-06T20:53:55.489Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.47,0.143,25,automatic,ci,ci
2019-07-06T14:05:32.540Z,35.8756667,-117.6968333,4.45,2.72,ml,24,55,0.08684,0.18,ci,ci38464159,2019-07-06T14:16:32.960Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.77,0.14,25,automatic,ci,ci
2019-07-06T14:33:18.090Z,35.7883333,-117.6045,0.19,2.72,ml,19,58,0.1319,0.32,ci,ci38464439,2019-07-06T14:37:09.515Z,"18km W of Searles Valley, CA",earthquake,0.54,31.61,0.171,23,automatic,ci,ci
2019-07-06T15:29:19.950Z,35.8785,-117.7181667,3.65,2.72,ml,24,53,0.07944,0.17,ci,ci38465031,2019-07-06T15:33:01.812Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.79,0.194,25,automatic,ci,ci
2019-07-06T16:43:01.560Z,35.8906667,-117.7211667,5.07,2.72,ml,22,52,0.0893,0.22,ci,ci38465775,2019-07-06T16:53:50.810Z,"18km ESE of Little Lake, CA",earthquake,0.42,1.84,0.114,21,automatic,ci,ci
2019-07-05T18:09:52.590Z,35.6693333,-117.5243333,2.25,2.71,ml,30,61,0.09692,0.14,ci,ci38453815,2019-07-05T18:20:48.920Z,"15km ENE of Ridgecrest, CA",earthquake,0.2,0.57,0.162,26,automatic,ci,ci
2019-07-06T07:01:51.780Z,35.8988333,-117.7266667,1.55,2.71,ml,19,91,0.08946,0.21,ci,ci38459303,2019-07-06T07:05:48.166Z,"17km ESE of Little Lake, CA",earthquake,0.38,0.53,0.182,28,automatic,ci,ci
2019-07-06T07:06:37.260Z,35.8946667,-117.7098333,4.22,2.71,ml,21,52,0.09686,0.24,ci,ci38459343,2019-07-06T07:10:24.814Z,"18km ESE of Little Lake, CA",earthquake,0.46,1.06,0.141,27,automatic,ci,ci
2019-07-06T08:57:50.250Z,35.6738333,-117.5416667,8.86,2.71,ml,17,95,0.1086,0.15,ci,ci38460607,2019-07-06T09:01:41.280Z,"14km ENE of Ridgecrest, CA",earthquake,0.35,0.98,0.126,33,automatic,ci,ci
2019-07-06T09:19:18.600Z,35.8258333,-117.65,4.2,2.71,ml,27,38,0.04383,0.2,ci,ci38460863,2019-07-06T09:30:18.240Z,"23km N of Ridgecrest, CA",earthquake,0.27,0.62,0.199,25,automatic,ci,ci
2019-07-06T10:34:56.680Z,35.9181667,-117.7451667,1.96,2.71,ml,22,43,0.0666,0.21,ci,ci38461695,2019-07-06T10:38:33.677Z,"15km E of Little Lake, CA",earthquake,0.33,0.51,0.163,26,automatic,ci,ci
2019-07-06T11:46:16.120Z,35.7046667,-117.5068333,1.53,2.71,ml,24,61,0.1234,0.21,ci,ci38462567,2019-07-06T20:54:29.594Z,"12km SW of Searles Valley, CA",earthquake,0.3,0.75,0.142,26,automatic,ci,ci
2019-07-06T15:37:23.360Z,35.9336667,-117.698,1.82,2.71,ml,26,48,0.07818,0.19,ci,ci38465143,2019-07-06T15:48:14.700Z,"19km E of Little Lake, CA",earthquake,0.28,0.5,0.149,26,automatic,ci,ci
2019-07-06T16:48:38.280Z,35.5701667,-117.5111667,6.06,2.71,ml,28,43,0.04311,0.21,ci,ci38465831,2019-07-06T17:30:55.182Z,"16km ESE of Ridgecrest, CA",earthquake,0.33,1.09,0.142,28,automatic,ci,ci
2019-07-06T17:17:54.020Z,35.6678333,-117.4898333,1.86,2.71,ml,17,93,0.08422,0.18,ci,ci38466095,2019-07-06T21:16:45.902Z,"14km SW of Searles Valley, CA",earthquake,0.33,0.79,0.163,25,automatic,ci,ci
2019-07-06T18:27:39.830Z,35.7791667,-117.5951667,1.96,2.71,ml,25,66,0.1411,0.17,ci,ci38466687,2019-07-06T22:30:52.147Z,"17km W of Searles Valley, CA",earthquake,0.26,0.57,0.16,25,automatic,ci,ci
2019-07-06T18:53:17.390Z,35.916,-117.7013333,1.36,2.71,ml,26,50,0.08322,0.21,ci,ci38466911,2019-07-06T19:03:41.700Z,"19km E of Little Lake, CA",earthquake,0.25,0.54,0.144,25,automatic,ci,ci
2019-07-06T21:14:35.530Z,35.5621667,-117.3316667,1.67,2.71,ml,26,79,0.0458,0.22,ci,ci38468055,2019-07-06T21:25:19.180Z,"23km S of Trona, CA",earthquake,0.31,0.56,0.14,26,automatic,ci,ci
2019-07-06T23:17:36.000Z,35.9078333,-117.7073333,2.6,2.71,ml,24,51,0.09014,0.15,ci,ci38469031,2019-07-06T23:21:23.740Z,"18km E of Little Lake, CA",earthquake,0.23,0.39,0.17,25,automatic,ci,ci
2019-07-06T05:06:53.470Z,35.7671667,-117.7311667,0.93,2.7,ml,14,96,0.0763,0.31,ci,ci38458199,2019-07-06T19:51:54.683Z,"15km NNE of Inyokern, CA",earthquake,0.92,1.45,0.152,2,automatic,ci,ci
2019-07-06T05:20:43.770Z,35.8516667,-117.6358333,7.48,2.7,ml,18,78,0.1133,0.28,ci,ci38458311,2019-07-06T22:56:32.361Z,"23km WNW of Searles Valley, CA",earthquake,0.58,2.35,0.155,25,automatic,ci,ci
2019-07-06T05:55:07.190Z,35.8963333,-117.7355,4.01,2.7,ml,20,60,0.08517,0.15,ci,ci38458599,2019-07-06T20:02:22.455Z,"16km ESE of Little Lake, CA",earthquake,0.3,0.69,0.271,27,automatic,ci,ci
2019-07-06T07:30:04.550Z,35.8745,-117.7043333,2.95,2.7,ml,21,50,0.1047,0.19,ci,ci38459583,2019-07-06T20:14:22.638Z,"20km ESE of Little Lake, CA",earthquake,0.28,1.12,0.148,26,automatic,ci,ci
2019-07-06T08:07:05.210Z,35.889,-117.7096667,3.67,2.7,ml,22,82,0.09195,0.16,ci,ci38460007,2019-07-06T08:10:49.643Z,"18km ESE of Little Lake, CA",earthquake,0.29,0.85,0.138,25,automatic,ci,ci
2019-07-06T08:09:04.260Z,35.8483315,-117.6445007,12.05,2.7,ml,24,82,0.05016,0.41,ci,ci38460023,2019-07-06T08:19:50.570Z,"24km WNW of Searles Valley, CA",earthquake,0.65,1.57,0.245,25,automatic,ci,ci
2019-07-06T08:13:40.560Z,35.7896667,-117.6231667,8.1,2.7,ml,16,79,0.03335,0.19,ci,ci38460063,2019-07-06T08:17:33.522Z,"19km NNE of Ridgecrest, CA",earthquake,0.39,0.91,0.151,26,automatic,ci,ci
2019-07-06T08:27:53.200Z,35.8945,-117.726,4.27,2.7,ml,20,41,0.09139,0.24,ci,ci38460247,2019-07-06T08:31:52.246Z,"17km ESE of Little Lake, CA",earthquake,0.38,1.06,0.176,15,automatic,ci,ci
2019-07-06T09:35:49.750Z,35.9011667,-117.7016667,2.66,2.7,ml,23,44,0.08816,0.17,ci,ci38461015,2019-07-06T22:37:27.860Z,"19km ESE of Little Lake, CA",earthquake,0.23,0.4,0.116,27,automatic,ci,ci
2019-07-06T10:11:00.630Z,35.8983333,-117.7213333,5.5,2.7,ml,21,47,0.09334,0.2,ci,ci38461463,2019-07-06T10:14:51.438Z,"17km ESE of Little Lake, CA",earthquake,0.33,1.26,0.12,26,automatic,ci,ci
2019-07-06T11:16:52.690Z,35.5611667,-117.7201667,17.87,2.7,ml,9,220,0.2118,0.21,ci,ci38462199,2019-07-06T19:03:15.776Z,"8km SSW of Ridgecrest, CA",earthquake,2.08,2.54,0.331,7,automatic,ci,ci
2019-07-06T14:11:43.740Z,35.627,-117.45,1.72,2.7,ml,19,90,0.04162,0.21,ci,ci38464223,2019-07-06T14:15:40.666Z,"16km SSW of Searles Valley, CA",earthquake,0.41,0.61,0.065,2,automatic,ci,ci
2019-07-06T16:48:07.010Z,35.6465,-117.4423333,6.06,2.7,ml,21,96,0.06202,0.15,ci,ci38465823,2019-07-06T22:14:41.976Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.76,0.12,25,automatic,ci,ci
2019-07-06T20:11:03.430Z,35.902,-117.7275,3.13,2.7,ml,23,55,0.08715,0.2,ci,ci38467559,2019-07-06T20:14:47.506Z,"17km ESE of Little Lake, CA",earthquake,0.33,1.32,0.176,25,automatic,ci,ci
2019-07-04T18:38:45.650Z,35.7046661,-117.496666,3.96,2.69,ml,33,63,0.1212,0.17,ci,ci38443599,2019-07-04T20:49:51.085Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.91,0.147,27,automatic,ci,ci
2019-07-04T19:26:20.340Z,35.7086667,-117.4833333,1.39,2.69,ml,27,64,0.1231,0.14,ci,ci38443879,2019-07-04T19:36:55.750Z,"10km SW of Searles Valley, CA",earthquake,0.23,0.68,0.144,25,automatic,ci,ci
2019-07-06T11:50:09.860Z,35.6143333,-117.5973333,9.2,2.69,ml,21,62,0.1136,0.21,ci,ci38462623,2019-07-06T11:53:57.149Z,"7km E of Ridgecrest, CA",earthquake,0.32,0.98,0.211,26,automatic,ci,ci
2019-07-06T20:24:33.370Z,35.6316667,-117.459,6.02,2.69,ml,24,93,0.04514,0.16,ci,ci38467687,2019-07-06T20:35:41.848Z,"16km SSW of Searles Valley, CA",earthquake,0.31,0.85,0.18,26,automatic,ci,ci
2019-07-05T01:58:07.280Z,35.7118333,-117.4681667,0.68,2.68,ml,29,64,0.1252,0.17,ci,ci38446615,2019-07-05T02:09:10.270Z,"8km SW of Searles Valley, CA",earthquake,0.27,0.76,0.099,25,automatic,ci,ci
2019-07-06T00:18:57.740Z,35.7708333,-117.6183333,2.46,2.68,ml,31,52,0.0479,0.17,ci,ci38456391,2019-07-06T00:29:54.310Z,"18km NNE of Ridgecrest, CA",earthquake,0.22,0.4,0.147,25,automatic,ci,ci
2019-07-06T05:47:08.050Z,35.8716667,-117.6501667,14.35,2.68,ml,16,83,0.1125,0.32,ci,ci38458551,2019-07-06T19:56:02.610Z,"24km ESE of Little Lake, CA",earthquake,0.7,1.52,0.183,25,automatic,ci,ci
2019-07-06T09:52:12.710Z,35.8968333,-117.7198333,6.76,2.68,ml,25,39,0.09518,0.15,ci,ci38461199,2019-07-06T10:02:48.910Z,"17km ESE of Little Lake, CA",earthquake,0.25,0.62,0.176,27,automatic,ci,ci
2019-07-06T12:34:52.650Z,35.7345,-117.5453333,3.44,2.68,ml,26,58,0.0915,0.23,ci,ci38463135,2019-07-06T12:45:42.020Z,"13km WSW of Searles Valley, CA",earthquake,0.33,1.26,0.139,25,automatic,ci,ci
2019-07-06T13:30:07.160Z,36.1155,-117.8421667,2.4,2.68,ml,17,49,0.01049,0.21,ci,ci38463759,2019-07-06T13:33:57.767Z,"12km NE of Coso Junction, CA",earthquake,0.34,0.43,0.138,26,automatic,ci,ci
2019-07-06T22:23:49.850Z,35.6178333,-117.4385,0.19,2.68,ml,28,68,0.03675,0.19,ci,ci38468519,2019-07-06T22:34:47.180Z,"17km S of Searles Valley, CA",earthquake,0.3,31.61,0.173,27,automatic,ci,ci
2019-07-04T18:00:40.220Z,35.63,-117.5688333,1,2.67,ml,16,120,0.09713,0.14,ci,ci38443335,2019-07-04T22:46:25.988Z,"10km E of Ridgecrest, CA",earthquake,0.29,0.66,0.092,24,reviewed,ci,ci
2019-07-04T18:02:54.030Z,35.611,-117.5921667,1.33,2.67,ml,18,84,0.1087,0.19,ci,ci38443351,2019-07-05T03:17:46.758Z,"8km E of Ridgecrest, CA",earthquake,0.29,0.67,0.18,30,reviewed,ci,ci
2019-07-06T07:09:25.810Z,35.8921667,-117.7288333,5.16,2.67,ml,25,50,0.08842,0.21,ci,ci38459367,2019-07-06T07:20:09.940Z,"17km ESE of Little Lake, CA",earthquake,0.36,1.46,0.293,25,automatic,ci,ci
2019-07-06T07:36:09.700Z,35.6568333,-117.481,1.76,2.67,ml,20,64,0.07183,0.22,ci,ci38459663,2019-07-06T07:39:51.956Z,"14km SSW of Searles Valley, CA",earthquake,0.32,0.75,0.249,26,automatic,ci,ci
2019-07-06T08:20:29.690Z,35.9031667,-117.6955,5.11,2.67,ml,25,46,0.1094,0.22,ci,ci38460151,2019-07-06T08:24:19.587Z,"19km E of Little Lake, CA",earthquake,0.34,2.08,0.144,24,automatic,ci,ci
2019-07-06T12:58:18.180Z,35.6678333,-117.472,7.11,2.67,ml,28,65,0.08155,0.18,ci,ci38463471,2019-07-06T21:00:35.110Z,"13km SSW of Searles Valley, CA",earthquake,0.29,0.8,0.241,25,automatic,ci,ci
2019-07-06T16:08:07.320Z,35.7,-117.5415,9.58,2.67,ml,19,76,0.1304,0.15,ci,ci38465423,2019-07-06T21:12:41.720Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.94,0.146,8,automatic,ci,ci
2019-07-06T17:43:59.860Z,36.0218333,-117.092,11.53,2.67,ml,11,263,0.4223,0.42,ci,ci38466367,2019-07-06T21:19:41.284Z,"39km NE of Trona, CA",earthquake,4.66,31.61,0.127,11,automatic,ci,ci
2019-07-05T00:33:19.610Z,35.7436676,-117.5556641,5.42,2.66,ml,14,88,0.1666,0.14,ci,ci38446079,2019-07-05T00:35:30.071Z,"14km W of Searles Valley, CA",earthquake,0.4,2.66,0.412,5,automatic,ci,ci
2019-07-06T06:45:00.270Z,35.6701667,-117.4848333,1.28,2.66,ml,16,72,0.0855,0.16,ci,ci38459087,2019-07-06T20:03:44.136Z,"13km SW of Searles Valley, CA",earthquake,0.34,0.67,0.115,25,automatic,ci,ci
2019-07-06T07:07:37.160Z,35.8861667,-117.7295,4.37,2.66,ml,14,58,0.0826,0.17,ci,ci38459351,2019-07-06T20:12:53.596Z,"17km ESE of Little Lake, CA",earthquake,0.35,0.88,0.134,28,automatic,ci,ci
2019-07-06T08:12:55.220Z,35.7278333,-117.4638333,16.13,2.66,ml,14,191,0.1397,0.26,ci,ci38460055,2019-07-06T20:19:54.119Z,"7km SW of Searles Valley, CA",earthquake,0.86,1.66,0.182,29,automatic,ci,ci
2019-07-06T09:07:10.470Z,35.7366667,-117.5683333,6.85,2.66,ml,24,66,0.08239,0.21,ci,ci38460735,2019-07-06T09:11:05.141Z,"15km WSW of Searles Valley, CA",earthquake,0.3,0.89,0.094,25,automatic,ci,ci
2019-07-06T09:38:30.700Z,35.8566667,-117.6283333,6.47,2.66,ml,20,67,0.08178,0.27,ci,ci38461031,2019-07-06T19:34:44.275Z,"22km WNW of Searles Valley, CA",earthquake,0.51,1.43,0.14,26,automatic,ci,ci
2019-07-06T11:02:29.210Z,35.8848333,-117.7318333,8.13,2.66,ml,18,76,0.09491,0.2,ci,ci38462007,2019-07-06T22:42:07.983Z,"17km ESE of Little Lake, CA",earthquake,0.39,1.05,0.142,25,automatic,ci,ci
2019-07-06T11:34:51.880Z,35.5699997,-117.4018326,5.83,2.66,ml,50,34,0.05189,0.17,ci,ci38462391,2019-07-06T11:45:35.010Z,"22km S of Trona, CA",earthquake,0.19,0.45,0.273,24,automatic,ci,ci
2019-07-06T12:36:47.200Z,35.8701667,-117.6895,3.04,2.66,ml,17,68,0.09239,0.21,ci,ci38463167,2019-07-06T12:40:29.657Z,"21km ESE of Little Lake, CA",earthquake,0.32,1.6,0.13,26,automatic,ci,ci
2019-07-06T13:50:57.790Z,35.8726667,-117.6881667,2.06,2.66,ml,25,56,0.08932,0.2,ci,ci38463975,2019-07-06T14:01:31.470Z,"21km ESE of Little Lake, CA",earthquake,0.29,0.52,0.116,25,automatic,ci,ci
2019-07-06T15:06:08.860Z,35.8806667,-117.7208333,3.12,2.66,ml,19,56,0.08036,0.14,ci,ci38464767,2019-07-06T15:09:46.515Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.87,0.143,24,automatic,ci,ci
2019-07-06T17:43:30.360Z,36.102,-117.8588333,5.01,2.66,ml,13,142,0.01588,0.11,ci,ci38466359,2019-07-06T22:40:38.112Z,"10km NE of Coso Junction, CA",earthquake,0.56,0.66,0.136,10,reviewed,ci,ci
2019-07-06T18:22:48.070Z,35.7975,-117.5853333,9.68,2.66,ml,11,238,0.1385,0.09,ci,ci38466647,2019-07-06T18:41:57.307Z,"17km WNW of Searles Valley, CA",earthquake,0.47,0.62,0.168,12,reviewed,ci,ci
2019-07-06T22:59:29.910Z,35.9766667,-117.2883333,4.55,2.66,ml,17,86,0.08563,0.19,ci,ci38468855,2019-07-06T23:03:15.428Z,"25km NNE of Trona, CA",earthquake,0.37,1.09,0.182,25,automatic,ci,ci
2019-07-04T19:40:29.180Z,35.6556667,-117.5158333,1.76,2.65,ml,20,84,0.08169,0.18,ci,ci38443991,2019-07-05T03:02:02.689Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.69,0.125,28,automatic,ci,ci
2019-07-04T19:58:00.220Z,35.7131667,-117.5561667,0.16,2.65,ml,19,132,0.1478,0.14,ci,ci38444119,2019-07-05T02:43:15.648Z,"15km NE of Ridgecrest, CA",earthquake,0.3,31.61,0.16,17,automatic,ci,ci
2019-07-05T02:13:51.940Z,35.6405,-117.5578333,10.3,2.65,ml,28,59,0.09474,0.19,ci,ci38446767,2019-07-05T06:06:10.008Z,"11km ENE of Ridgecrest, CA",earthquake,0.31,0.76,0.165,26,automatic,ci,ci
2019-07-05T12:50:00.450Z,35.758,-117.5736667,6.92,2.65,ml,30,60,0.06079,0.15,ci,ci38451175,2019-07-05T13:00:31.540Z,"15km W of Searles Valley, CA",earthquake,0.22,0.58,0.104,26,automatic,ci,ci
2019-07-06T05:12:55.340Z,35.907,-117.7095,8.99,2.65,ml,11,163,0.108,0.23,ci,ci38458255,2019-07-06T05:16:39.126Z,"18km E of Little Lake, CA",earthquake,0.92,1.61,0.092,17,automatic,ci,ci
2019-07-06T07:23:43.880Z,35.8781667,-117.6928333,4.13,2.65,ml,22,47,0.09084,0.14,ci,ci38459511,2019-07-06T07:27:32.007Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.63,0.13,29,automatic,ci,ci
2019-07-06T07:45:41.330Z,35.646,-117.4825,1.59,2.65,ml,21,64,0.06163,0.23,ci,ci38459799,2019-07-06T07:56:28.750Z,"15km SSW of Searles Valley, CA",earthquake,0.4,0.93,0.095,28,automatic,ci,ci
2019-07-06T15:21:07.830Z,36.1135,-117.8758333,6.33,2.65,ml,24,56,0.01746,0.14,ci,ci38464911,2019-07-06T15:32:10.320Z,"10km NE of Coso Junction, CA",earthquake,0.27,0.49,0.221,25,automatic,ci,ci
2019-07-06T16:38:34.720Z,35.8118333,-117.632,7.84,2.65,ml,18,69,0.1081,0.19,ci,ci38465719,2019-07-06T16:42:28.722Z,"21km WNW of Searles Valley, CA",earthquake,0.4,1.37,0.065,4,automatic,ci,ci
2019-07-06T16:46:55.700Z,35.899,-117.6831667,2.71,2.65,ml,22,53,0.07559,0.19,ci,ci38465807,2019-07-07T00:05:14.319Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.64,0.142,26,automatic,ci,ci
2019-07-06T19:47:31.360Z,35.9108333,-117.7433333,2.2,2.65,ml,25,59,0.07157,0.17,ci,ci38467367,2019-07-06T19:51:17.319Z,"15km E of Little Lake, CA",earthquake,0.22,0.41,0.128,26,automatic,ci,ci
2019-07-06T22:54:58.280Z,36.0361667,-117.163,26.31,2.65,ml,10,254,0.5104,0.16,ci,ci38468799,2019-07-06T22:58:43.387Z,"36km NNE of Trona, CA",earthquake,2.48,1.31,0.273,20,automatic,ci,ci
2019-07-04T18:37:31.500Z,35.72,-117.5723333,1.34,2.64,ml,24,66,0.1606,0.17,ci,ci38443591,2019-07-04T21:02:58.687Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.84,0.112,24,automatic,ci,ci
2019-07-05T05:29:16.070Z,35.636,-117.5878333,6.71,2.64,ml,27,62,0.1439,0.3,ci,ci38448071,2019-07-05T05:40:08.750Z,"8km ENE of Ridgecrest, CA",earthquake,0.58,1.98,0.163,25,automatic,ci,ci
2019-07-05T06:59:00.440Z,35.7166667,-117.5413333,0.35,2.64,ml,30,59,0.145,0.16,ci,ci38448591,2019-07-05T07:09:45.180Z,"14km WSW of Searles Valley, CA",earthquake,0.24,31.61,0.109,25,automatic,ci,ci
2019-07-05T20:51:38.360Z,35.6696667,-117.515,2.7,2.64,ml,30,63,0.09347,0.17,ci,ci38454927,2019-07-05T23:02:15.266Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.46,0.144,147,reviewed,ci,ci
2019-07-06T05:35:05.060Z,35.9156667,-117.733,3.08,2.64,ml,14,76,0.07653,0.17,ci,ci38458455,2019-07-06T05:38:45.491Z,"16km E of Little Lake, CA",earthquake,0.41,1.45,0.159,26,automatic,ci,ci
2019-07-06T05:56:44.230Z,35.8183333,-117.6513333,9.53,2.64,ml,16,63,0.0928,0.17,ci,ci38458631,2019-07-06T06:00:29.695Z,"22km N of Ridgecrest, CA",earthquake,0.37,0.99,0.109,20,automatic,ci,ci
2019-07-06T07:53:26.070Z,35.9161667,-117.6818333,1.22,2.64,ml,20,51,0.1151,0.15,ci,ci38459871,2019-07-06T07:57:12.896Z,"20km E of Little Lake, CA",earthquake,0.26,0.47,0.092,13,automatic,ci,ci
2019-07-06T08:32:32.930Z,35.6201667,-117.435,6.42,2.64,ml,21,122,0.04025,0.21,ci,ci38460295,2019-07-06T12:58:34.974Z,"17km S of Searles Valley, CA",earthquake,0.39,0.96,0.132,27,automatic,ci,ci
2019-07-06T08:43:09.830Z,35.7006667,-117.5088333,10.49,2.64,ml,16,102,0.1201,0.17,ci,ci38460439,2019-07-06T13:38:23.938Z,"12km SW of Searles Valley, CA",earthquake,0.3,0.76,0.119,32,automatic,ci,ci
2019-07-06T14:19:52.470Z,35.7063333,-117.526,4.02,2.64,ml,26,60,0.1304,0.15,ci,ci38464295,2019-07-06T14:30:22.650Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.87,0.137,25,automatic,ci,ci
